age,ed,employ,address,income,debtinc,creddebt,othdebt,default
30,1,13,7,20.2,14.43,2.20654902,.70831098,1
30,4,5,9,24.5,3.23,.2975476,.4938024,0
44,1,23,7,58.9,5.29,1.76043265,1.35537735,0
36,3,8,9,21.4,4.29,.58205004,.33600996,0
38,4,8,7,77.1,3.24,.80936496,1.68867504,0
26,1,2,1,16.4,6.64,.0598928,1.0290672,0
30,1,6,10,29.7,5.34,.32195394,1.26402606,0
35,2,3,5,22.8,9.2,.9523104,1.1452896,1
48,1,9,25,37.5,6.4,.9456,1.4544,0
20,1,0,0,21.2,9.45,1.3863528,.6170472,0
33,2,0,5,15.2,2.35,.1503812,.2068188,0
40,2,17,6,74.3,4.38,2.54163954,.71270046,0
32,1,13,11,29.7,7.57,.98250273,1.26578727,0
46,1,27,7,100.2,7.93,.24632166,7.69953834,0
54,2,30,7,148.1,4.51,2.11734127,4.56196873,0
43,1,2,12,18.2,11.63,.88476388,1.23189612,0
31,1,7,10,22.2,20.61,2.6308665,1.9445535,0
32,4,4,1,64.3,10.31,2.87049989,3.75883011,1
35,3,10,2,38.7,9.8,.1858374,3.6067626,0
26,2,1,2,24.1,2.87,.14110068,.55056932,0
28,1,11,8,27.3,14.3,.6090084,3.2948916,0
40,1,1,21,34.5,11.9,.1108485,3.9946515,0
44,1,28,2,181.9,18.24,21.4001712,11.7783888,1
28,2,4,5,23.3,12.49,1.28629514,1.62387486,1
42,1,22,16,73.8,3.02,.29419632,1.93456368,0
30,2,4,1,37.9,15.37,2.5631012,3.2621288,1
29,2,6,1,34.5,4.11,.48068505,.93726495,0
37,1,6,4,23.1,3.56,.07894656,.74341344,0
54,2,12,34,67.4,11.7,.828009,7.057791,0
34,1,18,11,127.9,8.94,2.6298798,8.8043802,0
34,3,10,2,59,29.62,12.3553906,5.1204094,1
45,2,4,3,22.1,17.56,.62480236,3.25595764,1
32,4,1,13,45.7,13.95,2.82419145,3.55095855,1
30,1,0,0,20.3,7.86,.718011,.877569,1
33,1,9,2,34.2,8.09,.57825702,2.18852298,1
29,3,7,7,55.3,24.2,3.2921196,10.0904804,1
43,2,15,0,29.6,21.29,2.28756792,4.01427208,0
49,2,24,7,67.5,3.34,.658314,1.596186,0
24,1,7,3,25,7.27,.3507775,1.4667225,0
38,1,5,10,29.7,6.38,.1800117,1.7148483,0
26,2,1,0,27.4,2.18,.18457188,.41274812,1
56,2,35,14,189.2,2.23,1.50202096,2.71713904,0
33,3,5,14,22,10.79,.8830536,1.4907464,0
41,3,8,2,29.9,7.54,.57714176,1.67731824,0
39,1,18,20,66.3,6.8,2.7816828,1.7267172,0
28,1,11,6,27.7,8.22,.77643654,1.50050346,0
34,1,15,11,63.5,11.98,2.5332309,5.0740691,0
38,2,3,6,38.2,21.52,1.16733088,7.05330912,1
26,1,3,0,20.7,12.29,.84716199,1.69686801,1
34,1,3,11,18.9,8.61,.68183451,.94545549,0
34,3,12,15,38.2,12.95,2.8246799,2.1222201,0
28,1,2,4,16.3,7.17,.77251731,.39619269,0
24,1,7,3,19.3,6.57,.43492743,.83308257,1
21,2,0,2,17.2,7.52,.81357376,.47986624,0
32,2,10,13,34,5.06,.2959088,1.4244912,1
29,1,2,3,32.5,8.81,1.3571805,1.5060695,1
38,1,16,14,49.8,20.69,2.8850136,7.4186064,0
32,1,9,11,21.7,6.95,1.1190473,.3891027,0
37,1,19,6,50.3,.72,.1412424,.2209176,0
24,2,2,4,22.3,5.44,.64174048,.57137952,1
36,3,13,15,206.5,1.5,.848715,2.248785,0
28,2,9,4,23.3,9.45,1.23964155,.96220845,0
26,1,8,0,27.5,5.29,.762289,.692461,0
42,1,12,17,41.4,6.95,1.0099323,1.8673677,0
37,1,2,14,22.8,13.07,1.21880364,1.76115636,1
27,3,5,0,31.3,6.32,.01186896,1.96629104,0
36,3,9,2,35.5,3.7,.3559585,.9575415,0
41,1,13,15,29.1,5.99,.89246208,.85062792,0
49,2,20,23,146.2,14.48,3.89523584,17.27452416,0
31,1,9,0,30,24.72,2.810664,4.605336,1
35,2,9,10,57.1,15.63,1.68677397,7.23795603,1
29,2,5,0,33.3,14.35,.46351935,4.31503065,1
39,3,9,9,73,7.82,3.567875,2.140725,1
31,3,8,8,25.8,9.71,.14279526,2.36238474,0
32,1,15,8,80.6,3.86,1.011127,2.100033,0
26,1,7,7,28.3,3.03,.42617253,.43131747,0
31,1,13,9,44.3,2.31,.54952821,.47380179,0
45,2,0,10,26.5,12.83,.47939295,2.92055705,1
30,3,1,1,44,15.35,1.256244,5.497756,1
32,1,15,11,75,12.03,6.5413125,2.4811875,1
43,1,3,4,18.7,4.3,.2918883,.5122117,0
37,3,11,2,95.6,11.39,.94732908,9.94151092,0
33,2,7,0,23.6,7.67,.8236046,.9865154,0
29,2,4,6,36.6,31.18,2.1682572,9.2436228,1
28,2,0,1,14.5,7.57,.44015765,.65749235,0
28,1,1,9,14.9,8.3,.0643084,1.1723916,0
33,3,1,12,33.9,12.16,1.46751744,2.65472256,1
46,1,2,20,20.6,2.39,.19348962,.29885038,0
29,1,7,9,25.1,7.72,.41854752,1.51917248,0
26,1,7,5,20.2,16.39,2.23146572,1.07931428,1
54,1,21,17,56.4,11.11,.83338332,5.43265668,0
31,3,2,10,49.3,3.75,.56386875,1.28488125,0
34,1,3,10,14.4,10.09,.4940064,.9589536,0
47,4,18,17,159.7,12.6,1.9920978,18.1301022,0
35,3,8,16,44.3,3.54,.39048678,1.17773322,0
25,2,3,3,27.3,11.56,.94360812,2.21227188,0
29,2,4,5,19.1,23.44,.21042088,4.26661912,1
47,5,12,19,56.6,16.06,2.35429964,6.73566036,0
32,1,15,4,39.2,6.34,1.07861152,1.40666848,0
42,1,19,21,39.1,6.77,1.59883028,1.04823972,0
28,1,2,9,24.9,14.1,.4177971,3.0931029,1
25,2,4,2,29.1,14.48,1.46214696,2.75153304,1
43,1,11,12,50.9,23.07,5.26069824,6.48193176,1
38,2,1,3,24.2,13.4,.6874736,2.5553264,1
24,2,3,4,16.7,10.07,.64745065,1.03423935,1
26,4,1,0,33,12.78,.3289572,3.8884428,1
24,1,8,0,30.2,9.51,.35325846,2.51876154,0
26,1,9,7,25.4,4.97,.87482934,.38755066,0
51,4,19,22,69.1,10.58,.77494268,6.53583732,0
45,4,18,26,194.6,6.66,6.53202144,6.42833856,0
29,1,1,2,17.2,3.92,.35465024,.31958976,1
36,1,18,15,43.8,16.81,1.55354658,5.80923342,0
30,2,4,4,35.5,2.43,.293301,.569349,0
39,1,1,17,35.2,12.89,.93921696,3.59806304,0
39,1,10,5,27.3,1.46,.07214298,.32643702,0
30,1,5,4,27.7,3.32,.09748184,.82215816,0
36,1,7,1,49.9,12.05,.42691945,5.58603055,0
38,2,15,3,42.9,5.82,.16728426,2.32949574,0
35,1,11,7,24.9,11.91,.37366434,2.59192566,0
50,1,29,16,138.6,11.58,4.14086904,11.90901096,0
46,1,1,15,24.7,6.79,.56351568,1.11361432,0
41,1,13,16,47.8,7.1,.5905212,2.8032788,0
32,4,1,13,32.2,9.73,.80519642,2.32786358,1
31,1,15,6,32.3,15.7,.659243,4.411857,1
34,4,1,2,69.8,12.62,2.70428932,6.10447068,1
30,2,4,9,21,20.78,1.3833246,2.9804754,1
26,3,2,2,41.2,9.8,.9205728,3.1170272,0
36,2,5,7,54.5,8.08,1.7790544,2.6245456,0
22,2,0,1,31.2,2.1,.4828824,.1723176,0
45,1,26,7,85.2,17.08,6.43205472,8.12010528,0
28,1,10,6,32.1,3.27,.15010281,.89956719,0
33,4,5,8,57,12.04,.3980424,6.4647576,1
29,3,5,10,18.3,6.6,.6425496,.5652504,0
28,2,2,4,30.2,4.74,.31635708,1.11512292,1
41,1,9,9,35.9,11.61,2.28405852,1.88393148,0
45,2,6,22,46.4,20.15,.1682928,9.1813072,0
41,2,23,19,79.8,9.29,.54117966,6.87224034,0
25,1,2,5,18.2,19.34,1.21787848,2.30200152,0
41,2,23,0,75.9,19.75,11.64742425,3.34282575,1
36,1,0,5,15.8,17.96,1.13790968,1.69977032,0
47,1,28,17,68.8,14.22,1.58490432,8.19845568,0
32,1,8,9,46.3,2.36,.45455488,.63812512,0
32,1,1,10,15.4,17.1,.4950792,2.1383208,0
22,1,6,3,24.8,16.48,.4700096,3.6170304,0
33,1,11,5,23,15.29,2.0291359,1.4875641,0
33,1,5,5,17.7,3.25,.01898325,.55626675,0
22,1,1,2,20.3,2.87,.20449611,.37811389,0
43,1,13,10,34.8,4.75,.404985,1.248015,0
30,4,5,5,21.6,7.33,.68556024,.89771976,0
34,1,2,0,21.4,15.76,2.27990464,1.09273536,1
41,1,16,4,42.3,9.95,.9512001,3.2576499,0
42,1,16,14,50,13.58,3.25241,3.53759,0
56,3,19,27,187.3,1.6,1.2796336,1.7171664,0
29,2,1,5,24.8,1.32,.1129392,.2144208,0
30,2,3,6,20.5,11.98,1.7805275,.6753725,0
28,1,12,1,54.9,7.2,.7668432,3.1859568,0
24,1,5,5,20.3,5.87,.32530953,.86630047,0
34,2,14,9,33.3,6.41,.32231403,1.81221597,0
34,2,9,6,37.1,16.75,1.391992,4.822258,0
32,2,1,10,40.8,9.37,1.34185896,2.48110104,1
26,1,6,6,22.2,8.52,.25156152,1.63987848,0
44,4,8,18,45.3,7.49,1.9679226,1.4250474,0
34,2,4,10,76.8,29.66,15.62631168,7.15256832,1
53,2,25,10,182.8,10.14,11.90006064,6.63585936,0
47,2,17,5,85.7,9.01,2.99596916,4.72560084,0
40,1,15,16,51.7,31.5,4.6413675,11.6441325,1
31,1,1,7,31.4,12.01,.1319899,3.6391501,1
37,1,15,15,52,10.5,.6552,4.8048,0
37,2,0,3,21.7,5.29,.13086402,1.01706598,0
23,2,3,2,22.5,14.99,.6947865,2.6779635,0
48,3,5,15,55.9,8.05,.66149265,3.83845735,0
43,1,17,18,66.1,8.09,2.25664078,3.09084922,0
39,1,23,13,81.2,10.77,2.08136712,6.66387288,0
26,1,1,6,25.2,9.94,1.02950568,1.47537432,0
27,2,1,6,21.4,10.73,.91389556,1.38232444,0
36,1,11,3,36.3,4.14,.8340651,.6687549,0
36,1,17,15,72.9,2.21,.78782301,.82326699,0
48,2,18,29,100.1,23.37,10.5270165,12.8663535,0
22,1,4,3,22.7,7.93,.31501925,1.48509075,0
29,1,8,1,25.8,10.2,.8131644,1.8184356,0
24,1,3,5,15.3,11.67,.63385605,1.15165395,0
47,2,21,13,60.2,3.15,.0417186,1.8545814,0
48,2,22,25,103.9,3.93,.95956845,3.12370155,0
33,1,3,4,17.9,5.76,.16393536,.86710464,0
41,1,0,9,27.5,10.26,.874665,1.946835,0
43,1,18,9,47.9,9.82,2.02732918,2.67645082,0
58,4,14,15,168.2,8.56,2.03010672,12.36781328,0
35,1,4,7,19.8,19.97,1.24948296,2.70457704,0
51,4,4,8,27.1,2.13,.18759975,.38963025,0
25,3,3,2,24.7,4.71,.63869013,.52467987,0
29,2,5,4,27,5.6,.814968,.697032,0
42,2,2,21,43.6,3.95,1.0402088,.6819912,0
44,2,14,10,47.2,22.83,.34482432,10.43093568,0
31,1,1,12,33.3,16.97,2.00045754,3.65055246,0
29,3,1,4,23.1,5.88,.53787888,.82040112,0
21,1,3,0,14.4,9.6,.3165696,1.0658304,0
44,1,17,21,111.2,12.97,4.86042968,9.56221032,0
40,1,13,7,51.3,13.86,.711018,6.399162,0
29,4,2,2,37.6,7.67,.18168696,2.70223304,0
38,1,15,15,77.1,13.05,.63387765,9.42767235,0
30,1,3,4,26.2,5.34,.87862224,.52045776,0
46,4,3,21,53.8,6.13,1.31258012,1.98535988,0
43,2,6,16,32.4,12.5,1.1583,2.8917,1
37,4,3,10,14.7,29.95,.8188929,3.5837571,1
33,1,12,3,41.7,27.1,5.8311612,5.4695388,1
32,2,13,8,31.1,18.69,3.52824213,2.28434787,0
42,3,12,18,69.7,5.05,2.0133542,1.5064958,0
41,2,22,9,46.1,11.21,1.1885963,3.9792137,0
30,2,0,9,20,4.62,.265188,.658812,1
39,1,6,13,34.4,2.9,.0468872,.9507128,0
37,2,5,17,34,16.93,1.8592526,3.8969474,1
27,1,3,6,20.5,2.68,.2230564,.3263436,0
33,2,14,11,40.1,7.62,.53778912,2.51783088,0
47,1,23,8,78.1,2.39,1.06582289,.80076711,1
29,4,1,9,23.5,12.65,1.343683,1.629067,0
34,3,13,7,83.3,7.71,2.02948788,4.39294212,0
43,2,11,7,34.6,14.33,.65943794,4.29874206,0
26,1,5,6,19.8,20.68,2.00227896,2.09236104,1
31,2,5,3,56.6,11.1,.7413468,5.5412532,0
45,1,2,21,30,14.37,1.922706,2.388294,1
26,1,9,2,18.2,26.31,3.17472246,1.61369754,0
25,1,4,0,19.3,5.52,.3941832,.6711768,0
45,3,13,8,94.8,11.78,1.36242768,9.80501232,0
29,1,2,0,29.4,6.15,.7141995,1.0939005,1
41,1,25,19,79.3,13.15,3.6706384,6.7573116,0
24,1,7,1,18.2,5.71,.57053178,.46868822,0
40,5,8,16,44,8.95,2.04776,1.89024,0
34,5,3,12,98.8,3.68,1.00349184,2.63234816,0
35,2,1,13,37,2.31,.2068374,.6478626,0
51,3,7,4,22,7.6,.203984,1.468016,0
49,1,5,6,32.4,5.33,.50771448,1.21920552,0
44,1,4,16,25.1,21.28,.8278984,4.5133816,1
24,2,3,1,17.6,12.57,.88714032,1.32517968,1
27,3,3,5,21.9,8.8,.8344776,1.0927224,0
23,2,0,1,21.4,1.33,.128079,.156541,0
44,1,1,4,30.2,2.43,.22235958,.51150042,0
49,1,29,22,202,13.76,10.9235136,16.8716864,0
33,2,5,13,48.8,5.44,.48315904,2.17156096,0
31,2,4,12,21.1,17.75,1.423195,2.322055,1
39,3,8,14,41.1,8.14,1.30141506,2.04412494,0
31,1,10,5,48.3,7.22,1.27633716,2.21092284,0
35,1,2,11,21.3,7.82,1.22925708,.43640292,0
23,1,1,1,18.3,42.26,4.66334874,3.07023126,1
43,2,22,22,142.6,3.36,.34018656,4.45117344,0
37,1,9,7,26.8,1.37,.08150952,.28565048,0
37,2,10,12,40.3,13.33,2.03598421,3.33600579,0
22,2,1,3,26.5,4.48,.2706816,.9165184,0
31,3,6,9,109.4,10.84,4.43525104,7.42370896,1
31,2,3,3,14.8,15.38,1.03341296,1.24282704,1
26,4,2,2,23.4,23.43,3.6733554,1.8092646,1
31,1,1,11,25.2,10.34,.66184272,1.94383728,0
33,1,8,10,23.2,12.26,.56601968,2.27830032,0
38,1,19,8,36.3,6.28,.89817816,1.38146184,0
46,4,4,16,44.9,16.73,3.04226685,4.46950315,1
38,1,5,12,20.3,13.98,1.72546752,1.11247248,0
27,2,2,7,29.5,10.8,1.621674,1.564326,1
33,2,13,5,51.2,3.1,.67456,.91264,0
27,2,8,3,27.9,16.4,2.2557708,2.3198292,1
28,1,5,7,32,13.57,1.1854752,3.1569248,0
38,1,0,4,33.4,14.96,.86441872,4.13222128,0
40,3,9,10,200.5,3.38,2.0398469,4.7370531,0
34,2,14,3,31.4,11.37,1.12103652,2.44914348,0
47,4,2,6,64,14.99,2.5518976,7.0417024,0
40,1,9,9,39.7,17.98,1.77737694,5.36068306,0
39,2,16,9,77.3,15.06,.3492414,11.2921386,0
42,2,3,7,47.1,15.67,2.32487955,5.05569045,1
35,1,11,3,61.7,5.29,1.76578613,1.49814387,0
42,2,6,23,42.8,6.3,2.0276928,.6687072,0
46,1,23,23,127.5,2.88,.921672,2.750328,0
23,1,3,0,24,14.33,2.2836288,1.1555712,0
34,1,6,0,28,19.89,2.8068768,2.7623232,0
30,1,2,1,28.2,8.39,.66957234,1.69640766,0
46,3,0,11,34.1,8.84,1.12137168,1.89306832,1
23,1,2,1,18.4,1.5,.024012,.251988,0
34,1,13,5,30,15.48,2.061936,2.582064,1
26,1,7,1,31,15.01,1.4843389,3.1687611,0
26,1,3,2,19.9,1.92,.19104,.19104,0
32,1,11,7,43.6,2.52,.50980608,.58891392,0
26,1,2,4,22.3,11.22,1.46870922,1.03335078,0
24,1,2,1,17.4,13.5,.77517,1.57383,1
31,1,10,10,38.6,1.6,.0592896,.5583104,0
37,1,13,15,45.9,28.12,3.88503108,9.02204892,1
23,3,1,0,74.3,17.15,2.79059655,9.95185345,1
36,2,17,2,116.3,5.56,1.22212692,5.24415308,0
30,1,1,0,21.4,9.03,.47730774,1.45511226,1
50,1,21,6,53.1,4.65,1.037043,1.432107,0
45,3,6,0,50.9,16.17,.56790657,7.66262343,0
31,3,9,6,34,7.36,1.4113536,1.0910464,1
39,3,2,6,23.3,12.33,1.17213912,1.70075088,1
35,4,0,16,50,6.96,.82824,2.65176,0
36,3,13,12,143.1,15.82,2.78452566,19.85389434,0
37,1,5,15,23.9,33.64,.21707892,7.82288108,1
41,4,13,18,96.4,6.17,1.67730216,4.27057784,0
35,1,5,14,20.5,4.7,.1743935,.7891065,0
35,3,5,0,64.3,4.1,1.3603308,1.2759692,1
27,3,5,7,51.6,6.42,.81492912,2.49779088,1
38,1,11,13,40.6,6.54,.5177718,2.1374682,0
42,1,2,23,20.1,3.73,.19343034,.55629966,0
35,1,12,1,31.5,10.71,.607257,2.766393,0
44,1,5,11,24.1,1.55,.06611835,.30743165,0
29,3,8,9,63.9,8.41,1.3434975,4.0304925,0
49,2,18,2,127.2,1.52,.57809856,1.35534144,0
47,1,23,9,100.2,6.99,.98756118,6.01641882,0
32,1,8,7,34.7,7.66,1.66657854,.99144146,0
42,2,14,18,108.5,2.47,.6110286,2.0689214,0
37,1,13,10,46,4,.5428,1.2972,0
27,2,9,8,33.8,17.09,.80292238,4.97349762,0
47,2,22,2,54.3,14.33,6.98750862,.79368138,1
34,1,2,12,18.8,7.16,.54650848,.79957152,0
28,1,1,8,14.5,24.01,1.0862124,2.3952376,0
38,2,18,11,72.5,3.07,.17806,2.04769,0
41,1,15,4,49.1,2.31,.69980757,.43440243,0
28,1,7,6,20,9.78,.768708,1.187292,0
39,1,17,1,46.1,11.27,2.50941201,2.68605799,0
30,1,7,3,40,9.84,.838368,3.097632,0
27,2,3,7,27.2,8.12,.24957632,1.95906368,0
30,3,7,10,32.9,20.34,2.73697074,3.95488926,0
22,2,1,2,20.3,4.1,.1015406,.7307594,0
32,4,4,12,37.3,1.44,.33999696,.19712304,0
39,1,11,15,43.5,8.31,.7374294,2.8774206,0
42,1,7,19,30.5,7.51,1.2598025,1.0307475,0
34,2,1,9,19.2,2.24,.18966528,.24041472,0
28,1,8,9,31.5,17.51,2.1511035,3.3645465,1
31,1,6,3,26.6,2.45,.2372188,.4144812,0
54,2,33,4,300.6,21.53,22.84587054,41.87330946,1
31,1,14,11,50.3,6.45,.84677535,2.39757465,0
28,1,10,5,22.8,12.07,.81458016,1.93737984,0
41,1,2,12,27.3,15.47,1.10228391,3.12102609,0
44,1,7,20,27.5,13.79,1.7065125,2.0857375,0
25,1,0,0,19.3,2.79,.09100143,.44746857,0
44,2,14,7,96.9,12.16,7.52936256,4.25367744,0
32,1,16,8,31.4,8.97,2.18848266,.62809734,0
40,1,14,9,52.4,8.17,2.63714528,1.64393472,0
31,1,5,9,31.2,9.13,1.06821,1.78035,0
21,1,1,1,12.5,13.93,.33432,1.40693,0
23,3,0,0,20.3,27.69,3.4288527,2.1922173,1
36,1,11,14,57.9,11.61,1.84188006,4.88030994,0
26,2,0,0,25.5,5.7,.412794,1.040706,1
37,2,0,7,16.3,3.1,.2213214,.2839786,0
34,1,18,0,70.7,3.04,.376124,1.773156,0
44,1,15,2,42.4,8.67,1.57336224,2.10271776,0
31,2,12,4,73.5,3.51,.4334148,2.1464352,0
39,1,4,2,22.6,6.25,.290975,1.121525,0
51,4,24,5,330.7,5.11,2.01095363,14.88781637,0
40,4,15,9,38.5,9.59,.19568395,3.49646605,0
40,1,8,18,25.7,12.69,.52507413,2.73625587,0
27,1,8,7,33.6,23.13,5.61115296,2.16052704,0
31,1,1,11,15.5,18.4,1.856652,.995348,1
45,2,4,7,59.3,8.78,2.7334335,2.4731065,0
46,1,27,24,176.3,4.55,1.70861145,6.31303855,0
29,1,0,10,37.6,24.47,6.06327448,3.13744552,1
40,2,17,2,73.3,8.69,2.25489858,4.11487142,0
27,1,8,7,17.3,7.84,.21294224,1.14337776,0
44,1,23,7,75.6,9.6,.9507456,6.3068544,0
30,1,2,2,20.7,8.18,.48765888,1.20560112,1
31,3,4,12,34.1,19.29,4.00593501,2.57195499,1
36,1,3,12,23.3,16.88,1.42769352,2.50534648,0
34,3,11,15,83.8,23.71,6.41768054,13.45129946,1
24,2,2,5,19.5,12.15,.34827975,2.02097025,0
25,1,8,1,28.1,12.01,.02362367,3.35118633,0
38,2,15,7,47.6,.27,.01298052,.11553948,0
37,4,11,5,76.1,3.32,1.04092624,1.48559376,0
53,2,16,34,138.9,1,.459759,.929241,0
25,2,7,6,30.8,3.82,.20119176,.97536824,0
51,1,34,17,433,4.25,4.49021,13.91229,0
29,1,1,6,19.6,7.79,.50538404,1.02145596,0
28,1,12,8,24.8,7.24,.66793344,1.12758656,0
36,3,9,0,63.9,1.67,.53996778,.52716222,0
35,2,14,3,53.7,4.46,1.47054228,.92447772,0
25,1,9,1,22.9,18.59,.43422522,3.82288478,0
34,1,6,1,25.1,18.14,1.88044682,2.67269318,1
23,2,3,2,27.2,1.52,.23607424,.17736576,1
31,1,6,2,21.8,6.94,.99701428,.51590572,0
40,3,13,13,37.7,8.47,.87812725,2.31506275,0
41,1,2,18,22.2,7.78,.71849856,1.00866144,0
42,1,21,22,61.4,1.6,.2249696,.7574304,0
31,1,15,4,65.7,16.45,7.01416485,3.79348515,1
44,1,26,10,121.7,6.53,2.03443456,5.91257544,0
33,2,8,7,26.9,6.88,1.32696624,.52375376,0
41,1,11,13,25.1,6.75,.162648,1.531602,0
35,1,0,10,37.1,1.29,.1818642,.2967258,0
46,1,24,10,80.9,9.83,1.20082297,6.75164703,0
23,1,5,3,25.8,6.75,.2142045,1.5272955,0
30,3,0,1,18.5,18.29,.7782395,2.6054105,1
57,1,11,20,39.8,9.48,1.56958464,2.20345536,0
37,1,19,15,59.8,8.53,1.39255662,3.70838338,0
24,1,3,1,23.4,14.56,1.23675552,2.17028448,0
33,1,2,6,18.9,.78,.08240778,.06501222,0
44,3,21,6,224.8,12.45,16.932498,11.055102,1
39,1,4,4,37.4,13.88,2.91740944,2.27371056,0
36,2,9,5,28.1,5.34,.18306588,1.31747412,0
45,2,10,4,94.1,17.89,6.54861661,10.28587339,1
30,4,2,5,53.5,5.76,.8381952,2.2434048,1
25,2,1,3,28,5.02,.6001912,.8054088,0
31,1,0,6,28.6,6.88,.54898272,1.41869728,1
43,1,14,24,66.2,10.38,2.14392672,4.72763328,0
40,3,4,11,49.9,6.01,.49183436,2.50715564,0
33,1,5,4,22.4,12.29,.98280672,1.77015328,1
26,2,5,0,18.8,5.07,.14583348,.80732652,0
29,1,10,0,25.7,9.85,1.6454425,.8860075,0
38,1,21,17,91.7,2.4,.4225536,1.7782464,0
54,1,5,31,57.6,26.38,2.5831296,12.6117504,1
28,1,4,6,20.2,6.97,.45898844,.94895156,0
32,1,5,1,15.5,2.38,.0103292,.3585708,1
23,1,1,3,14.5,5.07,.2146638,.5204862,0
32,1,8,8,45.4,8.03,.1275967,3.5180233,0
42,1,22,4,110.9,7.7,2.7752725,5.7640275,1
21,2,3,1,16.7,10.63,.54321426,1.23199574,0
27,1,5,2,28.7,14.85,1.1422026,3.1197474,0
50,1,9,26,36.9,5.4,.6854544,1.3071456,0
27,1,3,3,18.6,12.31,.49456656,1.79509344,1
34,1,1,14,24.1,7.7,.3303146,1.5253854,0
33,2,7,0,87.3,11.89,1.08989685,9.29007315,0
22,1,1,0,15.8,5.57,.05896402,.82109598,0
30,4,2,7,41.2,25.88,6.3442232,4.3183368,1
32,1,10,11,42.9,11.81,.78023946,4.28625054,0
40,1,8,17,31.4,3.82,.54456392,.65491608,0
40,1,18,12,124.8,34.2,4.9510656,37.7305344,1
40,1,18,17,43.1,19.18,4.59621848,3.67036152,0
42,1,13,21,52.2,9.93,1.22329656,3.96016344,0
28,1,10,7,35.6,3.03,.62455572,.45412428,0
37,1,11,1,32.9,6.5,.816907,1.321593,0
50,1,32,0,151.7,6.02,1.75340928,7.37893072,0
40,1,16,21,74.9,16.23,3.0390675,9.1172025,0
41,2,12,2,55.6,36.8,7.5909568,12.8698432,1
47,1,20,21,44.7,17.88,3.46868424,4.52367576,0
22,1,3,2,15.7,7.12,.11625536,1.00158464,0
36,1,5,16,26.3,15.49,1.11216651,2.96170349,0
29,2,9,5,34.8,9.54,.68390352,2.63601648,1
55,1,24,16,110.7,12.97,7.27939953,7.07839047,0
39,1,0,12,17.2,5.12,.11096064,.76967936,0
34,3,8,13,53.4,15.27,2.26686204,5.88731796,0
29,2,8,3,38,9.56,1.598432,2.034368,0
43,2,13,11,36.6,10.75,2.3331585,1.6013415,0
25,4,2,0,25.7,5.44,.55503776,.84304224,1
40,2,12,5,56.5,10.35,2.52038025,3.32736975,1
34,1,4,5,21.8,14.66,.8469082,2.3489718,1
45,2,20,19,68.2,2.21,.54109198,.96612802,0
49,1,12,25,43.9,4.8,.9103104,1.1968896,0
33,2,4,3,24.9,12.31,1.34561841,1.71957159,0
46,1,8,1,33.9,20.67,1.84287519,5.16425481,0
42,1,14,4,41.1,9.13,.54785478,3.20457522,0
43,4,1,9,70.8,17.73,3.00012876,9.55271124,1
36,1,11,6,31.3,12.35,1.3684047,2.4971453,0
30,2,4,9,42.6,8.43,1.48674852,2.10443148,1
47,4,16,0,172.6,14.44,19.58982384,5.33361616,1
31,1,8,12,40.6,2.74,.16575356,.94668644,0
30,1,1,7,23.8,19.15,1.5678488,2.9898512,0
43,1,13,10,34.8,3.28,.0970224,1.0444176,0
48,4,5,16,38.7,14.54,.81028512,4.81669488,0
44,1,5,6,26.3,11.28,1.01162424,1.95501576,1
33,5,0,8,20.2,11.13,.112413,2.135847,0
46,1,28,22,174.4,20.58,7.42954464,28.46197536,0
31,2,0,4,51.8,9.21,1.64114832,3.12963168,0
37,1,14,2,32.2,11.5,1.273832,2.429168,0
29,1,5,3,17.5,8.1,.303345,1.114155,0
24,2,2,2,22.2,19.91,.54366246,3.87635754,1
37,2,7,4,39.6,11.84,2.578752,2.109888,0
55,2,7,3,55,7.8,.6435,3.6465,1
35,1,7,11,22.3,10.24,.97734656,1.30617344,0
36,2,14,13,50.4,6.08,.73850112,2.32581888,0
35,1,3,0,21,15.67,1.2537567,2.0369433,1
46,3,24,6,84.9,13.46,2.61690666,8.81063334,0
48,3,25,22,142.6,4.83,2.81702022,4.07055978,0
37,3,3,6,34.6,15.13,2.28245128,2.95252872,1
50,2,2,0,39.9,7.59,.69350589,2.33490411,1
36,3,4,16,48.3,6.79,1.00682799,2.27274201,0
23,1,1,2,20.3,21.72,2.14726092,2.26189908,1
40,1,20,6,70,4.32,1.403136,1.620864,0
25,3,1,0,21.8,4.92,.17589984,.89666016,0
32,1,9,7,42.8,11.17,1.06610948,3.71465052,0
38,2,13,3,47.4,8.44,3.35246928,.64809072,0
32,2,9,6,40.5,15.41,3.45130065,2.78974935,1
47,2,12,6,103.9,6.95,3.87770385,3.34334615,0
31,2,8,0,55.2,2.29,.04929912,1.21478088,0
50,1,21,7,74.4,5.64,1.06582464,3.13033536,0
48,1,5,21,18.8,5.12,.45817856,.50438144,0
40,2,21,2,59,9.76,3.339872,2.418528,0
40,1,21,20,58.6,7.36,.28465536,4.02830464,0
23,1,0,1,17.6,6.61,.41997296,.74338704,1
49,2,30,8,96.6,15.12,3.40317936,11.20274064,0
42,2,3,2,61.3,.96,.191256,.397224,0
32,2,6,9,43.3,15.11,.22899205,6.31363795,0
32,1,10,10,64.5,8.74,.8794188,4.7578812,0
38,2,11,3,63.2,7.72,.98556608,3.89347392,0
